snoopy
-0.39554215783742197
-0.07511093798471036
0.165763615436892
0.17514517606360408
-0.2487055630362054
0.04853990037409839
0.030249023437500022
0.07599912429592104
-0.03310022470306273
0.09342949636394127
0.2676417024880786
0.07597790333539811
-0.055389253508009384
0.06789226347323785
0.12820783069819874
0.021723742938152546
0.011050820860415866
-0.3624360982525934
0.016957879066467174
