model_identifier,1nn_accuracy,ft_accuracy
WinKawaks/vit-small-patch16-224,0.345,0.3400000035762787
LorenzoDeMattei/lawn-weeds,0.345,0.1299999952316284
eren23/pneumonia_test_attempt,0.345,0.1449999958276748
lewtun/oz-fauna,0.345,0.1349999904632568
hgarg/fruits,0.345,0.1599999964237213
Ahmed9275/ALL,0.345,0.1599999964237213
Hijazzi/rare-puppers,0.345,0.1400000005960464
HHousen/household-rooms,0.345,0.1649999916553497
vivekRahul/animal_classifier_huggingface,0.345,0.1499999910593032
microsoft/swin-large-patch4-window7-224-in22k,0.33999999999999997,0.0350000001490116
smc/electric_pole_type_classification,0.33999999999999997,0.1700000017881393
Ahmed9275/ALL-2,0.33999999999999997,0.1299999952316284
nateraw/food,0.33499999999999996,0.2750000059604645
godiec/diam,0.32999999999999996,0.1400000005960464
Nonem100/Test-Model,0.32999999999999996,0.1149999946355819
gatecitypreservation/architectural_styles,0.32499999999999996,0.1149999946355819
victor/animals-classifier,0.32499999999999996,0.1400000005960464
akahana/asl-vit,0.32499999999999996,0.1049999967217445
lazyturtl/roomclassifier,0.32499999999999996,0.1599999964237213
SriramSridhar78/sriram-car-classifier,0.32499999999999996,0.25
mrm8488/vit-base-patch16-224_finetuned-kvasirv2-colonoscopy,0.31999999999999995,0.1550000011920929
lazyturtl/roomidentifier,0.31999999999999995,0.1700000017881393
dimbyTa/rock-challenge-ViT-two-by-two,0.31999999999999995,0.1749999970197677
tanlq/vit-base-patch16-224-in21k-finetuned-cifar10,0.31499999999999995,0.2199999988079071
matteopilotto/vit-base-patch16-224-in21k-snacks,0.31499999999999995,0.1899999976158142
thak123/indian-snacks,0.31499999999999995,0.1299999952316284
mmgyorke/vit-world-landmarks,0.31499999999999995,0.1700000017881393
nielsr/vit-base-patch16-224-in21k-finetuned-cifar10,0.31000000000000005,0.1499999910593032
nateraw/vit-base-cats-vs-dogs,0.30500000000000005,0.1700000017881393
nateraw/baseball-stadium-foods,0.30500000000000005,0.1049999967217445
Ahmed9275/ALL-94.5,0.30000000000000004,0.1449999958276748
nateraw/vit-base-beans-demo-v3,0.30000000000000004,0.1199999973177909
johnnydevriese/vit_beans,0.30000000000000004,0.1649999916553497
abdusahmbzuai/CarViT,0.29500000000000004,0.2149999886751175
yangy50/garbage-classification,0.29000000000000004,0.1199999973177909
shivkumarganesh/vision-transformer-fmri-classification-ft,0.29000000000000004,0.1400000005960464
nateraw/vit-base-beans-demo-v2,0.28500000000000003,0.1049999967217445
roschmid/dog-races,0.28500000000000003,0.1649999916553497
amitkayal/ak-vit-base-patch16-224-in21k-image_classification,0.28500000000000003,0.1499999910593032
facebook/deit-small-patch16-224,0.28,0.2199999988079071
Vemi/orchid219_ft_vit-large-patch16-224-in21k-finetuned-eurosat,0.275,0.4350000023841858
AhmedSayeem/VIT_Basic,0.275,0.1099999994039535
davanstrien/deit_flyswot,0.27,0.2899999916553497
iyzg/computer-stuff,0.27,0.0999999940395355
facebook/deit-base-patch16-224,0.27,0.3199999928474426
smc/PANDA_ViT,0.265,0.1700000017881393
pierric/ny-cr-fr,0.265,0.1199999973177909
davanstrien/iiif_manuscript_vit,0.265,0.125
imjeffhi/pokemon_classifier,0.26,0.3449999988079071
nateraw/vit-age-classifier,0.255,0.1649999916553497
facebook/deit-small-distilled-patch16-224,0.255,0.2800000011920929
facebook/deit-base-distilled-patch16-224,0.25,0.324999988079071
Giuliano/places,0.25,0.1149999946355819
nickmuchi/vit-base-beans,0.25,0.125
AykeeSalazar/violation-classification-bantai-vit-v100ep,0.25,0.125
AykeeSalazar/vit-base-patch16-224-in21k-bantai_vitv1,0.24,0.1099999994039535
facebook/deit-tiny-patch16-224,0.235,0.0549999997019767
facebook/data2vec-vision-large-ft1k,0.22999999999999998,
flyswot/test,0.22999999999999998,0.125
microsoft/swin-small-patch4-window7-224,0.22999999999999998,0.0649999976158142
facebook/data2vec-vision-large,0.22499999999999998,
eslamxm/vit-base-food101,0.22499999999999998,0.1749999970197677
facebook/deit-tiny-distilled-patch16-224,0.21499999999999997,0.1149999946355819
jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,0.20999999999999996,0.125
ismgar01/vit-base-cats-vs-dogs,0.20499999999999996,0.1099999994039535
Zayn/VIT_Basic,0.19499999999999995,0.1550000011920929
AykeeSalazar/vc-bantai-vit-withoutAMBI,0.18999999999999995,0.1099999994039535
thapasushil/vit-base-cifar10,0.18999999999999995,0.1400000005960464
WinKawaks/vit-tiny-patch16-224,0.18000000000000005,0.1499999910593032
whatAboutThis/swin-tiny-patch4-window7-224-finetuned-eurosat,0.18000000000000005,0.0649999976158142
nielsr/vit-finetuned-eurosat-kornia,0.17500000000000004,0.1349999904632568
AykeeSalazar/violation-classification-bantai-vit-v80ep,0.17000000000000004,0.0949999988079071
Ahmed9275/ALL-3,0.17000000000000004,0.0649999976158142
zzzzzzttt/swin-tiny-patch4-window7-224-finetuned-eurosat,0.16500000000000004,0.0249999985098838
nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10,0.16500000000000004,0.0249999985098838
Ahmed9275/Vit-Cifar100,0.16500000000000004,0.1649999916553497
jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,0.16000000000000003,0.0249999985098838
guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,0.16000000000000003,0.0249999985098838
nateraw/vit-base-beans-demo,0.15500000000000003,0.125
mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,0.15500000000000003,0.0249999985098838
KL/swin-tiny-patch4-window7-224-finetuned-eurosat,0.15000000000000002,0.1400000005960464
Jazzweller/swin-tiny-patch4-window7-224-finetuned-eurosat,0.14500000000000002,0.0850000008940696
