model_identifier,1nn_accuracy,ft_accuracy
daveni/upside_down_classifier,0.5900000000000001,0.7249999642372131
michaelbenayoun/vit-base-beans,0.5900000000000001,0.6850000023841858
Ahmed9275/ALL,0.5900000000000001,0.7299999594688416
domluna/vit-base-patch16-224-in21k-shiba-inu-detector,0.5900000000000001,0.7400000095367432
Hijazzi/rare-puppers,0.5900000000000001,0.6899999976158142
drab/Infrastructures,0.5900000000000001,0.7099999785423279
Rajaram1996/FacialEmoRecog,0.585,0.6850000023841858
smc/Electric_Pole_with_or_without_transformer,0.585,0.7149999737739563
Ahmed9275/ALL-94.5,0.585,0.6899999976158142
driboune/skin_type,0.585,0.7400000095367432
nateraw/pasta-pizza-ravioli,0.585,0.7049999833106995
dog/rare-puppers,0.585,0.7249999642372131
smaranjitghose/big-cat-classifier,0.585,0.7049999833106995
AkshatSurolia/BEiT-FaceMask-Finetuned,0.585,0.7249999642372131
lewtun/oz-fauna,0.585,0.7099999785423279
roschmid/dog-races,0.585,0.7199999690055847
hgarg/fruits,0.585,0.6899999976158142
filipafcastro/beer_vs_wine,0.585,0.7149999737739563
thak123/indian-snacks,0.585,0.7099999785423279
abdusahmbzuai/CarViT,0.585,0.7249999642372131
hafidber/anomaly,0.585,0.7149999737739563
microsoft/dit-large-finetuned-rvlcdip,0.5800000000000001,0.7249999642372131
facebook/data2vec-vision-large,0.5800000000000001,0.7249999642372131
WinKawaks/vit-tiny-patch16-224,0.5800000000000001,0.7249999642372131
lysandre/tiny-vit-random,0.5800000000000001,0.7249999642372131
julien-c/hotdog-not-hotdog,0.5800000000000001,0.7299999594688416
Vemi/orchid219_ft_vit-large-patch16-224-in21k-finetuned-eurosat,0.5800000000000001,0.675000011920929
shivkumarganesh/vision-transformer-fmri-classification-ft,0.5800000000000001,0.7099999785423279
nateraw/baseball-stadium-foods,0.5800000000000001,0.7099999785423279
nateraw/test_model_a,0.5800000000000001,0.7249999642372131
AykeeSalazar/violation-classification-bantai_vit,0.5800000000000001,0.7099999785423279
nickmuchi/vit-base-beans,0.5800000000000001,0.7049999833106995
AykeeSalazar/vit-base-patch16-224-in21k-bantai_vitv1,0.5800000000000001,0.699999988079071
hgarg/indian-snacks,0.5800000000000001,0.73499995470047
facebook/deit-base-patch16-224,0.5800000000000001,0.6699999570846558
johnnydevriese/vit-airplanes,0.5800000000000001,0.7249999642372131
microsoft/beit-base-patch16-224-pt22k-ft22k,0.5800000000000001,0.7249999642372131
eliwill/rare-puppers,0.5800000000000001,0.7199999690055847
davanstrien/vit_flyswot_test,0.5800000000000001,0.7249999642372131
nateraw/vit-age-classifier,0.575,0.699999988079071
microsoft/beit-large-patch16-224-pt22k,0.575,0.7249999642372131
yangy50/garbage-classification,0.575,0.73499995470047
rexoscare/string_instrument_detector,0.575,0.675000011920929
thak123/goan-fish-fry,0.575,0.675000011920929
smc/electric_pole_type_classification,0.575,0.7199999690055847
smc/electric_poles,0.575,0.7049999833106995
nateraw/vit-base-beans-demo-v2,0.575,0.7149999737739563
lazyturtl/blocks,0.575,0.699999988079071
Neto71/sea_mammals,0.575,0.7199999690055847
jjhoffstein/lotr,0.575,0.75
nateraw/baked-goods,0.575,0.7049999833106995
nateraw/rare-puppers-123,0.575,0.7149999737739563
google/vit-large-patch16-224,0.5700000000000001,0.7249999642372131
microsoft/beit-base-patch16-224-pt22k,0.5700000000000001,0.7249999642372131
AykeeSalazar/violation-classification-bantai-vit-v80ep,0.5700000000000001,0.7099999785423279
nickmuchi/vit-base-xray-pneumonia,0.5700000000000001,0.7199999690055847
nateraw/vit-base-beans,0.5700000000000001,0.7549999952316284
victor/animals-classifier,0.5700000000000001,0.73499995470047
vincentclaes/mit-indoor-scenes,0.5700000000000001,0.7249999642372131
Jazzweller/swin-tiny-patch4-window7-224-finetuned-eurosat,0.5700000000000001,0.7249999642372131
matteopilotto/vit-base-patch16-224-in21k-snacks,0.5700000000000001,0.7249999642372131
smaranjitghose/cricket-baseball-smrn,0.5700000000000001,0.6949999928474426
ajanco/greens,0.5700000000000001,0.6899999976158142
microsoft/swin-tiny-patch4-window7-224,0.5700000000000001,0.7249999642372131
osanseviero/hot_dog_or_sandwich,0.5700000000000001,0.7249999642372131
nateraw/vit-base-cats-vs-dogs,0.565,0.7149999737739563
facebook/deit-tiny-distilled-patch16-224,0.565,0.7249999642372131
nickmuchi/vit-finetuned-chest-xray-pneumonia,0.565,0.699999988079071
osanseviero/llama-alpaca-snake,0.565,0.7249999642372131
nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10,0.565,0.7249999642372131
aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,0.565,0.7249999642372131
firebolt/llama_or_what2,0.565,0.7199999690055847
nateraw/rare-puppers,0.565,0.7149999737739563
nates-test-org/convit_base,0.565,0.7249999642372131
nates-test-org/convit_tiny,0.565,0.7249999642372131
timm/vit_huge_patch14_224_in21k,0.565,0.7249999642372131
nielsr/vit-base-patch16-224-in21k-finetuned-cifar10,0.565,0.7199999690055847
Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,0.565,0.7249999642372131
AkshatSurolia/DeiT-FaceMask-Finetuned,0.565,0.6699999570846558
davanstrien/iiif_manuscript_vit,0.565,0.7149999737739563
mmekias/vit-base-beans,0.565,0.75
nateraw/trainer-rare-puppers,0.565,0.699999988079071
nates-test-org/convit_small,0.565,0.7249999642372131
johnnydevriese/vit_beans,0.565,0.7249999642372131
nateraw/doggos-lol,0.565,0.7149999737739563
AhmedSayeem/VIT_Basic,0.565,0.699999988079071
facebook/data2vec-vision-large-ft1k,0.56,0.7249999642372131
microsoft/beit-large-patch16-224-pt22k-ft22k,0.56,0.7249999642372131
microsoft/beit-base-patch16-384,0.56,0.7249999642372131
imjeffhi/pokemon_classifier,0.56,0.6449999809265137
sreeramajay/pollution,0.56,0.7099999785423279
nateraw/vit-base-food101,0.56,0.7199999690055847
nielsr/beit-large-patch16-224-pt22k-ft22k,0.56,0.7249999642372131
